,Reviewer ID,Paper ID,Keyphrases,Confidence
10,350d0992,e5397f14,"detect,
eye,
drowsi,
driver,
use,
face,
imag,
accuraci,
cnn,
method,
extract,


algorithm,
train,
system,
driverdrowsi,
wa,

drowsidetect,
model,
propos,
alert,
approach,
thi,
er,
glass,
classi,
dataset,
pp,
network,
facedetect,
ha,
accid,
result,
realtim,
sleep,
centerfac,
road,
differ,
j,
vol,
base,
driverdrowsidetect,
convolut,
featur,
number,
gure,
data,
deep,
paper,
test,
time,
fig,
work,
process,
research,
techniqu,
loss,
comput,
rate,
roadaccid,
detectface,
alarm,
section,
frame,

layer,
intern,
learn,
condit,
mask,
nonglass,
caus,
increas,
stage,
extracteye,
input,
eyedetect,
wause,

person,
epoch,
detectsystem,
c,
r,
k,
deeplearn,
driver,
centerfacalgorithm,
haarclassi,
featurextract,
wear,
proposmethod,
i,
object,
speed,
found,
day,
movement,
light,
video,
camera,
architectur,
cation,
decis,
robust,
ed,
cnnclassi,
measur,
experi,
respect,
situat,
sampl,
need,
box,
eyeregion,
region,
state,
show,
p,
intern,
confer,
computvision,
vision,
recognit,
drive,
thipaper,
identifi,
glasseye,
eyedataset,
perform,
sever,
includ,
fatigu,
sleepi,
vehicl,
statist,
describ,
awak,
eyemovement,
eyemovementsleep,
movementsleep,
step,
divid,
machin,
svm,
arti,
jone,
mani,
decisionmak,
thresholdbas,
ow,
select,
studi,
discuss,
detectdriver,
dricar,
pixel,
averag,
approxim,
eyeimag,
employ,
precis,
appli,
ratio,
cnnmodel,
detectalgorithm,
point,
eyestate,
detecteye,
detecteyeregion,
function,
decreas,
tabl,
score,
v,
l,
scienc,
n,
internjournal,
internjournal,
journal,
systemuse,
ieee,
proceed,
m,
m,
deeplearnbase,
learnbase,
key,
reduc,
dure,
suggest,
accuracirate,
awar,
bangladesh,
ani,
behavior,
attent,",4
11,350d0992,7aa75950,"academ,
prospect,
resourc,
current,
advisor,
coordin,
depart,
nize,
cnn,
separ,
subsequ,
recogn,
similarli,
delay,
index,
introduct,
behavior,
key,
role,
aspect,
contribut,
make,
context,
order,
ensur,
consist,
end,
attent,
attitud,
capabl,
lot,
parent,
good,
recept,
facil,
citi,
perman,
xxx,
kind,
circumst,
manoid,
abil,
abl,
previou,
solut,
nition,
necessari,
unit,
tall,
bodi,
rst,
cpu,
attract,
talk,
thing,
turn,
rest,
collabor,
naist,
laboratori,
aim,
hole,
invari,
stationari,
life,
wheelchair,
pre,
troubl,
medicin,
washroom,
cost,
arduino,
access,
detail,
techniqu,
broad,
variat,
light,
direct,
posit,
express,
gaussian,
mixtur,
vector,
mel,
frequenc,
cepstral,
coefcient,
mfcc,
sum,
cosin,
log,
likelihood,
experi,
fusion,
wever,
etri,
cre,
inter,
action,
statement,
behav,
veric,
actuat,
sensor,
psycholog,
design,
cion,
fukushima,
hubel,
wiesel,
hierarch,
visual,
depend,
complex,
job,
semi,
relev,
articl,
size,
shape,
intens,
collect,
photograph,
item,
vari,
properti,
led,
bluetooth,
flow,
chart,
complet,
busi,
domain,
column,
structur,
le,
queri,
duplic,
charact,
class,
nnuta,
rom,
axpp,
ran,
dompn,
kransq,
speakoutpq,
extt,
oicepi,
eyesm,
ront,
ounddbpq,
typic,
line,
maximum,
valu,
random,
sentenc,
predict,
ware,
error,
sourc,
ambigu,
raw,
googl,
translat,
search,
pyttsx,
python,
prepa,
ration,
xpixel,
inu,
greyscal,
multisc,
oicem,
odulepq,
texttovoic,
textslic,
oundf,
olderpq,
fcae,
pil,
lbph,
path,
wise,
array,
notifi,
screen,
equal,
convey,
messag,
locat,
connect,
overal,
photo,
import,
inact,",4
12,9e0ab072,f05210c5,"system,
onlin,
student,
secur,
exam,
use,
answer,
question,
thi,
test,
],
educ,
script,
propos,
blockchain,
ha,
onlin exam,
interact,
answer script,
databas,
paper,
face,
user,
data,
result,
work,
teacher,
institut,
technolog,
devic,
r,
mark,
ieee,
framework,
base,
bangladesh,
ani,
distribut,
student,
learn,
propos system,
c,
hash,
calcul,
onlin examin,
examin,
need,
manag,
server,
ip,
time,
research,
author,
confer,
v,
fig,
comput,
=
mani
provid
manag system
requir
improv
procedur
public
research work
build
network
e-learn
futur
transact
mod
mod n
n
intern
advanc
onlin test
conduct
connect
login
rdp
dure
signi
studi
proper
cant
issu
thi research
thi research work
discuss
cheat
control
accord
administr
approach
gener
et
et al
al
human
plagiar
mark distribut
ai
detect
check
protocol
×
internet
intern confer
secur framework
colleg
program
onlin examin system
examin system
proctor
educ institut
oper
secur result
secur result public
result public
countri
featur
g
suggest
singl
question paper
y
help
drawback
percent
face recognit
recognit
chang
identi
cation
speci
educ system
faculti
storag
store
interfac
diagram
b
individu
section
inform
process
busi
structur

pair
signatur
w
thi system
snapshot
panel
advanc secur
advanc secur framework
mani institut
school
id
password
log
anyon
therefor
thi paper
blockchain framework
simpli
compil
copi
access
primari
purpos
evalu
ensur
questionnair
ip base
ip base login
base login
arti
cial
introduct
design
enhanc
handl
login system
effect
cantli
covid-19
pandem
case
assess
problem
ident
background
background app
app
solv
term
challeng",4
13,9e0ab072,8d89aa70,"coin,
system,
thi,
use,
charg,
mobil,
microcontrol,
user,
phone,
acceptor,
coinacceptor,
door,
rfid,
name,
devic,
place,
time,
pin,

lcd,
tag,
organ,
aff,
thisystem,
charger,
lock,
mobilphone,
cellphon,
power,
ye,

ha,
receiv,
sensor,
fig,
ir,
doorlock,
messag,
slot,
fig,
countri,
arduino,
connect,
work,
rfidreader,
reader,
display,

base,
secur,
address,
technolog,
insert,
relay,
journal,
intern,
solenoid,
onli,
prototyp,
send,
research,
detect,
puls,
box,
count,
function,
engin,
public,
namesurnam,
surnam,
dept,
citi,
countriemail,
countriemailaddress,
email,
emailaddress,
propos,
solenoiddoor,
batteri,

number,
powersuppli,
suppli,
circuit,
servo,
servomotor,
motor,
output,
insid,
rfidtag,
unlock,
read,
instruct,
volum,
issu,
publicplace,
port,
featur,
provid,
collect,
commun,
implement,
arduinouno,
uno,
diagram,
wemo,
wemod1,
d1,
cell,
cellphone,
bdt,
interrupt,
state,
show,
cost,
pp,
station,
countriemailaddressciti,
emailaddressciti,
addressciti,
paper,
card,
esp8266,
person,
inform,
becaus,
peopl,
data,
comput,
thiproject,
project,
automat,
previou,
previouwork,
cation,
yeye,
irsensor,
i2c,
solenoiddoorlock,
userplace,
interfac,
transmitt,
switch,
c,
program,
out,
outpin,
spi,
bu,
server,
ed,
loop,
execut,
accept,
basemobil,
iot,
smart,
mobilcharg,
chargstation,
era,
daili,
mani,
chargport,
ani,
modul,
locker,
access,
help,
blynk,
everyon,
life,
simpli,
need,
becom,
cord,
steal,
minut,
problem,
mobilbatteri,
coininsert,
propossystem,
block,
blockdiagram,
input,
lcddisplay,
control,
logic,
hi,
sensoroutput,
stop,
receivcoin,
owner,
board,
void,

instantli,
complet,
completoverview,
overview,
integr,",4
14,9e0ab072,86152212,"
diabet,
use,
ranker,
data,

accuraci,
classi,
attribut,
bay,
thi,
naiv,
naivbay,
featur,
jrip,
algorithm,
predict,

result,
select,
cation,
datamine,
mine,
provid,
evalu,
multilay,
percept,

machin,
improv,
learn,
multilaypercept,
techniqu,
error,
detect,
model,
type,
analysi,
roc,
machinlearn,
er,
onlin,
onlin,
onlin,
onlin,
avail,
http,

section,
maximum,
dataset,
curv,
et,
etal,
al,
fig,
maximumaccuraci,
p,
vol,
rank,
achiev,
paper,
approach,
wa,
contribut,
rate,
method,
appli,
predictdiabet,
k,
set,
n,
tabl,
evalucriteria,
criteria,
comput,
affect,
peopl,
number,
signi,
medic,
thipaper,
show,
system,
nd,
util,
bodi,
time,
insulin,
import,
pidd,
diabetmellitu,
mellitu,
differ,
dataset,
figur,
classifi,
statist,
diabetdetect,
health,
cant,
help,
respect,
roccurv,
amount,
ha,
diseas,
glucos,
level,
includ,
ef,
ii,
present,
propos,
iii,
experiment,
experimentresult,
decis,
decistree,
tree,
train,
perform,
subsampl,
providmaximum,
providmaximumaccuraci,
reduc,
demonstr,
root,
squar,
squarerror,
withoutrank,
right,
scienc,
pp,
confer,
sever,
everi,
earli,
variou,
patient,
pima,
diabetdataset,
cationalgorithm,
experi,
useranker,
remov,
increas,
littl,
caus,
respect,
larg,
inform,
effect,
therapi,
cancer,
kidney,
produc,
reason,
diabetaffect,
research,
test,
discuss,
logist,
logistregress,
regress,
ann,
accuraci,
featurreduct,
reduct,
redund,
random,
randomforest,
forest,
compar,
knn,
svm,
data,
purpos,
c45,
dt,
huang,
machinlearntechniqu,
learntechniqu,
oper,
rankeralgorithm,
pick,
indic,
accur,
build,
jripprovid,
thisection,
i,
kappa,
kappastatist,
mean,
rel,
comparison,
fals,
posit,
perceptionnav,
ermultilay,
",4
15,9e0ab072,cdc54b58,"attack,
model,

ai,
use,
featur,
test,
data,
secur,
rate,
accuraci,

cyber,
cybersecur,
sensit,
kdd99,
learn,
aimodel,
e,
step,
suitabl,
result,
thi,
set,
dataset,
n,

machin,
detect,
dataset,
suitabltest,
fpr,
host,
modeluse,
s,
averag,
train,
srv,
dst,
aimodeluse,
machinlearn,
i,
dsthost,
evalu,
analysi,
algorithm,
d,
t,
network,
l,
ml,
sgd,
cnn,
perform,
o,
m,
select,
c,
intellig,
stepsuitabl,
stepsuitabltest,
tree,
intrus,
intrusdetect,
g,
r,
u,
artifici,
artificiintellig,
technolog,
mlp,
lstm,
gru,
decis,
decistree,
averagaccuraci,
comput,
research,
stage,
system,
sensit,
nn,
access,
knn,
analyz,
mlmodel,
segment,
classif,
class,

tabl,
rerror,
rerrorrate,
posit,
positrate,
fals,
kdd99dataset,
malwar,
effect,

pattern,
predict,
http,
f,
k,
name,
count,
num,
positrate,
rate,
prudent,
wa,
compar,
therefor,
ha,
experiment,
experimentresult,
fig,
instanc,
classname,
thistage,
id,
falsposit,
falspositrate,
falspositrate,
accuraci,
ur,
vol,
base,
behavior,
consecut,
studi,
conduct,
trainmodel,
kdd99data,
kdd99dataset,
learnalgorithm,
problem,
provid,
layer,
type,
srvrate,
diff,
dsthostsrv,
hostsrv,
case,
ser,
sensit,
sensit,
no,
si,
dd,
gs,
sl,
v,
august,
iqbal,
journal,
scienc,
world,
control,
averagfpr,
process,
onli,
twostep,
field,
prove,
machinlearnalgorithm,
b,
vi,
patternrecognit,
recognit,
tool,
traffic,
flow,
record,
techniqu,
dataanalysi,
googl,
regress,
srvrerror,
srvrerrorrate,
serror,
serrorrate,
preprocess,
tp,
tp,
#NAME?
tn,
analyt,
analytreview,
analytreviewuse,
review,
reviewuse,
grucnn,
accuracisensit,

positratesensit,
ratesensit,
ratesensit,",4
16,2355c13e,f05210c5,"system,
onlin,
student,
secur,
exam,
use,
answer,
question,
thi,
test,
],
educ,
script,
propos,
blockchain,
ha,
onlin exam,
interact,
answer script,
databas,
paper,
face,
user,
data,
result,
work,
teacher,
institut,
technolog,
devic,
r,
mark,
ieee,
framework,
base,
bangladesh,
ani,
distribut,
student,
learn,
propos system,
c,
hash,
calcul,
onlin examin,
examin,
need,
manag,
server,
ip,
time,
research,
author,
confer,
v,
fig,
comput,
=
mani
provid
manag system
requir
improv
procedur
public
research work
build
network
e-learn
futur
transact
mod
mod n
n
intern
advanc
onlin test
conduct
connect
login
rdp
dure
signi
studi
proper
cant
issu
thi research
thi research work
discuss
cheat
control
accord
administr
approach
gener
et
et al
al
human
plagiar
mark distribut
ai
detect
check
protocol
×
internet
intern confer
secur framework
colleg
program
onlin examin system
examin system
proctor
educ institut
oper
secur result
secur result public
result public
countri
featur
g
suggest
singl
question paper
y
help
drawback
percent
face recognit
recognit
chang
identi
cation
speci
educ system
faculti
storag
store
interfac
diagram
b
individu
section
inform
process
busi
structur

pair
signatur
w
thi system
snapshot
panel
advanc secur
advanc secur framework
mani institut
school
id
password
log
anyon
therefor
thi paper
blockchain framework
simpli
compil
copi
access
primari
purpos
evalu
ensur
questionnair
ip base
ip base login
base login
arti
cial
introduct
design
enhanc
handl
login system
effect
cantli
covid-19
pandem
case
assess
problem
ident
background
background app
app
solv
term
challeng",5
17,2355c13e,a8abec0b,"
land,
blockchain,
system,
thi,
hyperledg,
fabric,
registr,
hyperledgfabric,
peopl,
use,
transact,
work,
secur,
data,
bangladesh,
technolog,
contract,
block,
paper,
privat,
smart,
smartcontract,
inform,
network,

owner,
landregistr,
record,
organ,
provid,
public,
propos,
privatblockchain,
chain,
ledger,
digit,
regist,
implement,

ha,
show,

differ,
thipaper,
phase,
veri,
framework,
user,
fig,
peer,
onlin,
usehyperledg,
usehyperledgfabric,
process,
govern,
transpar,
manag,
model,
form,
distribut,
problem,
fraud,
wa,
et,
etal,
al,
base,
ownership,
titl,
solut,
synchron,
access,
introduc,
detail,
node,
relat,
everi,
servic,
c,
abl,
endors,
hand,
landtitl,
immut,
start,
level,
ani,
need,
blockchaintechnolog,
type,
particip,
corrupt,
registrsystem,
time,
mani,
age,
blockchainnetwork,
chang,
autom,
member,
step,
client,
order,
b,
islam,
option,
con,
registland,
j,
blockchainbase,
systemuse,
properti,
countri,
set,
adopt,
hybrid,
hybridblockchain,
ad,
permiss,
permissblockchain,
onli,
ce,
case,
variou,
landregistrsystem,
face,
tion,
want,
it,

ensur,
landinform,
protect,
relatwork,
systemarchitectur,
architectur,
essenti,
ow,
chaincod,
action,
automat,
memberorgan,
respons,
request,
endorspeer,
check,
send,
includ,
updat,
landregistri,
registri,
blockchainbas,
privatdata,
avail,
landowner,
fake,
rate,
m,
m,
securland,
landrecord,
landrecordsystem,
recordsystem,
systemusehyperledg,
systemusehyperledgfabric,
right,
cumbersom,
document,
eas,
consid,
phaseblockchain,
blockchainadopt,
blockchainadoptmodel,
adoptmodel,
prototyp,
databas,
employ,
employdistribut,
employdistributledger,
employdistributledgertechnolog,
distributledger,
distributledgertechnolog,
ledgertechnolog,
datapublic,
network,
handl,
useblockchain,
reliabl,
illeg,
mean,
howev,
thistudi,
studi,
version,
present,
increas,
day,
everyth,
analys,
analyshuman,
",5
18,2355c13e,343f4d30,"threat,
nowaday,
due,
preval,
realist,
baselin,
tough,
opportun,
futur,
acquir,
cost,
millisecond,
index,
introduct,
demand,
bank,
educ,
institut,
home,
ensur,
safeti,
accord,
end,
abil,
explan,
singl,
agent,
respons,
monitor,
screen,
adequ,
illeg,
present,
worldwid,
darkest,
secret,
http,
cutt,
rape,
crisi,
theft,
unpleas,
inci,
dent,
common,
lawyer,
polic,
forc,
identifi,
immedi,
victim,
suffer,
coars,
comprehens,
regular,
challeng,
divers,
easi,
enumer,
relat,
ofin,
year,
gmm,
semant,
segment,
dgm,
occurr,
cdi,
energi,
support,
vector,
svm,
dresnet,
redund,
signic,
impact,
quicker,
fcn,
error,
establish,
cgan,
reect,
presenc,
behavior,
full,
background,
bilater,
lter,
bust,
movement,
nois,
display,
region,
pixel,
clip,
larg,
scale,
noteworthi,
focus,
erad,
particip,
primari,
difcult,
convnet,
set,
spatial,
reveal,
intra,
similar,
dconvnet,
percent,
ucsd,
umn,
cuhk,
live,
search,
yahoo,
yandex,
duckduckgo,
bing,
websit,
adob,
stock,
istock,
shutterstock,
tiviti,
minimum,
fight,
shoplift,
steal,
assault,
propos,
methodolog,
ow,
diagram,
individu,
captur,
correspond,
conver,
sion,
librari,
imagedatagener,
age,
simpl,
geometr,
factor,
valu,
rotat,
zoom,
width,
height,
shear,
horizont,
fill,
scope,
TRUE
nearest,
varieti,
exist,
kernel,
repeat,
flatten,
sampl,
scratch,
topic,
sketch,
proper,
veloc,
stabil,
architectur,
dur,
conjunct,
stochast,
impract,
period,
speci,
flow,
ordinari,
small,
standard,
deviat,
momentum,
form,
transmit,
con,
volut,
unit,
ensu,
implement,
efcienc,
perfor,
manc,
strong,
crucial,
calcul,
setup,
colaboratori,
tesla,
gpu,
ghz,",4
19,5c9a028a,e168c4a2,"fan,
temperatur,
power,
control,
peopl,
speed,
use,
ceil,
ceilfan,
sensor,
smart,

propos,
detect,
system,
ha,


int,
consumpt,
c,
intellig,
ami,
limit,
thi,
presenc,
experi,
end,
alu,
fig,
powerconsumpt,
els,
setspeedp,
setspeedpint,
setspeedpintrue,
intrue,
rue,
base,
pp,
environ,
day,

technolog,
ambient,
energi,
humid,
air,
consum,
arduino,
time,
totalp,
totalpirv,
totalpirvalu,
irv,
irvalu,

electr,
smartfan,
motor,
tabl,
propossmart,
c,
pir,
p,
temperatur,
conf,
ambientintellig,
sens,
place,
concept,
night,
ani,
comput,
propossystem,
ac,
procedur,
t,
t,
t,
#NAME?
t,
h,
smartceil,
smartceilfan,
applic,
perform,
countri,
weather,
public,
publicplace,
ef,
cient,
room,
ai,
misus,
continu,
ieee,
result,
wa,
check,
movement,
nano,
voltag,
pirsensor,
vol,
etc,
ensur,
paper,
build,
absenc,
i,
observ,
research,
ii,
pmbldc,
compon,
minut,
propossmartfan,
b,
dht22,
digit,
output,
loopcount,
delay,
turn,
reccurloop,
goe,
log,
m,
ower,
r,
k,
industri,
user,
automat,
devic,
tool,
thipaper,
way,
internet,
thing,
iot,
integr,
mosqu,
remain,
conduct,
collect,
fanuse,
accordingli,
data,
help,
board,
modul,
step,
eac,
powerfactor,
factor,
autom,
cooler,
convert,
pmbldcmotor,
electron,
iii,
start,
shut,
arduinonano,
programm,
acvoltag,
acvoltagdimmer,
voltagdimmer,
dimmer,
zerocross,
point,
algorithm,
propossmartceil,
propossmartceilfan,
pirv,
pirvalu,
endprocedur,
peopldetect,
movementdetect,
controlspeed,
measur,
temperaturlog,
powerconsumptbase,
consumptbase,
consumpower,
power,
u,
avail,
http,
access,
access,
m,
j,
intelligsystem,
inform,
reason,
action,
human,",5
20,5c9a028a,40a5b90c,"model,
electr,
forecast,
load,
featur,
lstm,
arimax,

data,
electrload,
time,
demand,
propos,
learn,
use,

valu,

deep,
energi,
layer,
dataset,
test,
doi,
seri,
cnnlstm,
perform,
vol,
electrdemand,
pp,
deeplearn,
timeseri,
rrmse,
mean,
unit,
base,
analysi,
fig,
b,
weather,
select,
error,
root,
n,
gener,
thi,
appli,
ha,
wa,
granger,
deeplearnmodel,
learnmodel,
statist,
mape,
r,
rmse,
cnnlstmmodel,
train,
method,
predict,
j,
mae,
forecastmodel,
stack,
stacklstm,
compar,
employ,
c,
hour,
causal,
p,
rmspe,
proposmodel,
demandforecast,
arimaxmodel,
network,
target,
targetfeatur,
squar,
forecastelectr,
consist,
electrdemandforecast,
accuraci,
architectur,
conduct,
featurselect,
adf,
grangercausal,
unitroot,
hypothesi,
previou,
output,

approach,
loadforecast,
system,
lstmmodel,
section,
averag,
evalu,
li,
consumpt,
size,
input,
null,
weight,
lag,
meansquar,
h,
aug,
electrloadforecast,
paper,
factor,
effect,
forecastelectrload,
caus,
hourli,
et,
etal,
al,
autoregress,
move,
moveaverag,
vector,
altern,
citi,
respect,
stationari,
m,
x,
yt,
t,
hidden,
cnn,
i1,
rootmean,
rootmeansquar,
intern,
power,
studi,
relat,
thipaper,
effici,
popul,
machin,
result,
ieee,
futur,
coeffici,
propos,
modelwa,
season,
regress,
modelperform,
tabl,
repres,
depict,
miss,
missvalu,
duplic,
exist,
check,
term,
trend,
kpss,
the,

variabl,
xt,
memori,
gate,
dens,
denslayer,
lstmlayer,
indic,
meansquarerror,
squarerror,
meanabsolut,
absolut,

mar,
sustain,
multivari,
implement,
consid,
outperform,
year,
process,
util,
signific,
thu,
spain,
review,
clean,
residenti,
contain,
model,
guo,
svr,
function,
",5
21,5c9a028a,92cb2f14,"lot,
paper,
suitabl,
result,
variou,
tool,
administr,
introduct,
sar,
cov,
china,
wuhan,
municip,
commiss,
conr,
mation,
wherea,
progress,
busi,
cycl,
technolog,
cancer,
cardiovascular,
obes,
ann,
usa,
franc,
farhan,
mohammad,
biolog,
assumpt,
techniqu,
outbreak,
repetit,
risk,
continu,
problem,
amount,
adequ,
close,
proxim,
observ,
base,
part,
bunch,
math,
modul,
point,
process,
logist,
whqqt,
bia,
state,
wippt,
wicct,
wfcct,
wcppt,
wccct,
woppt,
wocct,
standard,
equat,
scalar,
product,
rang,
opti,
mizer,
adapt,
ghz,
intel,
core,
cpu,
window,
jupyt,
notebook,
languag,
pyplot,
kera,
complet,
differ,
place,
notabl,
reliabl,
sourc,
iedcr,
formula,
calcul,
redictedv,
increas,
complex,
hyperparamet,
batch,
unit,
max,
momentum,
peopl,
overal,
indian,
dover,
delawar,
info,
rahman,
srikumar,
smith,
con,
sumption,
commerci,
residenti,
build,
appli,
energi,
singh,
datta,
curv,
global,
environment,
manag,
journal,
safeti,
resili,
tomar,
effect,
prevent,
measur,
zhang,
gru,
trafc,
youth,
academ,
annual,
chines,
associ,
autom,
yac,
ieee,
kingma,
stochast,
optim,
abadi,
agarw,
barham,
brevdo,
chen,
citro,
corrado,
davi,
dean,
devin,
scale,
machin,
heterogen,
system,
hunter,
matplotlib,
graphic,
engin,
zeng,
php,
titl,
page,
ind,
jone,
klenow,
consumpt,
nation,
bureau,
tech,
rep,
conclus,
report,
poverti,
job,
uncertain,
potenti,
necessari,
step,
make,
estim,
propos,
hand,
specic,
refer,
wiki,
world,
organ,
switzerland,
int,
gho,
intern,
institut,
cerahgenev,
graduat,
iheid,
unig,
parametforlstm,
lstmnngate,
observiilstm,
zhanglilstm,
gatenewvalu,",5
22,79b02569,643c30f7,"imag,
model,
attack,
covid19,
adversari,
target,
perturb,
covidnetcxr,
dnn,
x,
test,
detect,
base,
use,
thi,
train,
adversariattack,
uap,
chest,
larg,
learn,
rate,
deep,
c,
xray,



chestxray,
non,
nontarget,
covidnetcxrlarg,
classi,
class,
valu,
pneumonia,
result,
dnnmodel,
targetattack,
fool,
network,
covid19detect,
xrayimag,
vulner,
input,
adversariimag,
adversariperturb,
data,
success,
respect,
deeplearn,
chestxrayimag,
evalu,
dnnbase,
wa,
rf,
vol,
basecovid19,
comput,
covidnetcxrlargmodel,
largmodel,
foolrate,
pp,
univers,
perform,
nontarget,
f,
successrate,
targetadversari,
rs,
investig,
screen,
system,
moreov,
signi,

gener,
targetuap,
fgsm,
targetadversariattack,
wang,
basecovid19detect,
covid19detectmodel,
detectmodel,
sever,
patient,
howev,
dnnbasecovid19,
wherea,
method,
label,
output,
y,
foolraterf,
raterf,
testimag,
basecovid19detectmodel,
lead,
dure,
work,
covid,
consid,
et,
etal,
al,
convolut,
inputimag,
set,
successraters,
raters,
attacksuccess,
attacksuccessrate,
j,
universadversari,
fals,
neg,
ha,
case,
provid,
singl,
cation,
show,
dnnbasecovid19detect,
effect,
pixel,
onli,
l,
detectcovid19,
cantli,
techniqu,
propos,
universadversariperturb,
uenc,
covid19imag,
world,
medic,
differ,
e,
trainimag,
posit,
ed,
er,
found,
x,

tabl,
testdata,
attacksuccessraters,
robust,
time,
research,
issu,
experi,
novel,
number,
medicimag,
b,
x,
increas,
algorithm,
xl,
covidnet,
covidnetcxr,
cxr,
nontargetadversari,
nontargetadversariattack,
dataset,
nontargetuap,
rfwa,
p,
li,
ieee,
z,
h,
networkbase,
terribl,
mani,
becaus,
radiolog,
computaid,
aid,
diagnosi,
promis,
vulnerissu,
problem,
substanti,
import,
befor,
befordeploy,
deploy,
applic,
kind,
way,
consequ,
hand,
computtomographi,
tomographi,

usechest,
deeplearnmodel,",3
23,79b02569,3db72604,"text,
summar,
sentenc,
summari,
use,
base,
word,
extract,
rank,
textsummar,
document,
bangla,
method,
count,

basesummar,
wordcount,
approach,
textdocument,
techniqu,
languag,
thi,
work,
result,
inform,
banglatext,
output,
intern,
comput,
extractsummar,
percent,
internconfer,
confer,
token,
model,
cosin,
input,
ratio,
pp,
gener,
singl,
provid,

paper,
process,
score,
percentsummari,
tabl,

differ,
summartechniqu,
rankbase,
heapq,
implement,
mani,
bengali,
hossain,
wordcountsummari,
countsummari,
technolog,
textsummartechniqu,
import,
mean,
focus,
wa,
human,
determin,
step,
section,
clean,
number,
sampl,
compar,
befor,
remov,
textrank,
textrankbase,
heapqbase,
heapqbasesummar,
signific,
abstract,
consid,
origin,
methodolog,
extractmethod,
k,
propos,
featur,
cluster,
p,
everi,
samplresult,

textsummaruse,
summaruse,
requir,
ha,
banglatextdocument,
kind,
singlbangla,
singlbanglatext,
textrankbasesummar,
rankbasesummar,
becaus,
select,
time,
materi,
includ,
learn,
algorithm,
perform,
ii,
iii,
iv,
hasan,
consist,
frequenc,
sequenc,
set,
examin,
md,
roy,
abujar,
fig,
valu,
origintext,

wordcount,
textrank,
repres,
s,
s,
analysi,
automat,
amount,
data,
thipaper,
stopword,
po,
potag,
tag,
differkind,
singlbanglatextdocument,
read,
languagprocess,
i,
humanlanguag,
measur,
lack,
summa,
way,
effici,
highlight,
reduc,
part,
interest,
present,
basegraph,
graph,
term,
thimethod,
preprocess,
encod,
informsentenc,
improv,
classif,
transform,
summarwa,
ranksentenc,
singltext,
singltextdocument,
scale,
case,
phrase,
everisentenc,
sentencbase,
paramet,
user,
summarinput,
commun,
network,
networktechnolog,
icccnt,
m,
m,
sustain,
sustaintechnolog,
industri,
sti,
enhanc,
enhanctoken,
challeng,
fluent,
importinform,
content,
automattext,
automattextsummar,
concis,
deal,
summarbangla,",2
24,79b02569,efe27bdf,"
world,
thought,
incomprehens,
special,
lack,
natur,
editor,
frame,
variou,
term,
introduct,
healthi,
instruct,
depend,
vari,
impair,
play,
vital,
role,
popul,
compet,
workforc,
reli,
abil,
tangibl,
newbi,
understand,
familiar,
unfamiliar,
cours,
difficult,
mainstream,
normal,
rest,
paper,
relat,
signific,
recent,
breakthrough,
field,
extern,
nois,
affect,
tazimul,
grammar,
bengali,
masud,
grammat,
halwani,
promila,
stage,
structur,
classif,
sakshi,
cani,
edg,
abl,
classifi,
satisfactori,
methodolog,
studio,
softwar,
entir,
tor,
make,
record,
checkquestionableandparsingtext,
graphic,
represent,
constraint,
experi,
multipl,
divers,
testingandtrainingdata,
worddblength,
whilej,
chardblength,



confus,
matric,
size,
follow,
case,
present,
tabl,
acknowledg,
part,
center,
innov,
transform,
ict,
divi,
ministri,
telecommun,
govern,
refer,
jasim,
ali,
hasanuzzaman,
iccit,
mukushev,
arman,
sabyrov,
kenessari,
koishybay,
sandygulova,
starner,
weaver,
pentland,
wearabl,
transact,
pattern,
machin,
intellig,
och,
schieffelin,
histor,
overview,
cham,
springer,
bendari,
zawbaa,
daoud,
hassanien,
nakamatsu,
arslat,
alphabet,
manag,
cisim,
jin,
omar,
jaward,
symposium,
tensymp,
zaman,
ahm,
khan,
maruf,
humanitarian,
htc,
hoqu,
rifat,
tauwab,
sarker,
abdullah,
mamun,
prospect,
informat,
electron,
iciev,
parvez,
rana,
arifur,
akter,
mohammad,
nurul,
convers,
halawani,
ijcsn,
journal,
januari,
kaspi,
lan,
guag,
princip,
pca,
knn,
electr,
ecc,
kayal,
kumbhar,
suradkar,
pawar,
skin,
segmen,
tation,
svm,
jindal,
outperform,
studi,
comparison,
rate,
mil,
lisecond,
conclus,
effect,
reduc,
distanc,
fact,
potenti,
advanc,
futur,
model,
everyday,
revers,
rever,
life,",4
